DateTime,actual_temperature,actual_humidity,actual_air_density,anomaly_true,modified_temperature,modified_humidity,modified_air_density,predicted_temperature,predicted_humidity,predicted_air_density,anomaly_detected,reconstruction_error
2009-03-04 19:30:00,5.38,74.1,1203.83,0,5.38,74.1,1203.83,5.392475128173828,73.99853515625,1204.532958984375,0.0,5.036454240325838e-06
2009-03-04 19:40:00,5.29,74.5,1204.29,0,5.29,74.5,1204.29,5.35382080078125,74.19412231445312,1204.730712890625,0.0,1.2046635674778372e-05
2009-03-04 19:50:00,5.12,75.2,1205.0,0,5.12,75.2,1205.0,5.266894340515137,74.5853271484375,1205.1700439453125,0.0,4.3976713641313836e-05
2009-03-04 20:00:00,5.0,75.7,1205.21,0,5.0,75.7,1205.21,5.10162353515625,75.27227783203125,1205.8514404296875,0.0,2.4446007955702953e-05
2009-03-04 20:10:00,4.99,75.8,1205.15,0,4.99,75.8,1205.15,4.984516620635986,75.76419067382812,1206.047119140625,0.0,6.585445589735173e-06
2009-03-04 20:20:00,4.92,76.2,1205.37,0,4.92,76.2,1205.37,4.97505521774292,75.86133575439453,1205.9822998046875,0.0,1.5336354408646002e-05
2009-03-04 20:30:00,4.89,76.5,1205.26,1,10.767014,104.90087,1249.2025,4.906899929046631,76.2513198852539,1206.18212890625,1.0,0.10648805648088455
2009-03-04 20:40:00,4.73,77.1,1205.91,0,4.73,77.1,1205.91,10.58023452758789,103.70420837402344,1244.025390625,1.0,0.0919213593006134
2009-03-04 20:50:00,4.53,78.0,1206.72,0,4.53,78.0,1206.72,4.719377040863037,77.12981414794922,1206.6851806640625,0.0,8.569384954171255e-05
2009-03-04 21:00:00,4.33,79.1,1207.4,0,4.33,79.1,1207.4,4.520608425140381,78.00890350341797,1207.457275390625,0.0,0.0001293375826207921
2009-03-04 21:10:00,4.14,79.7,1208.2,0,4.14,79.7,1208.2,4.322347640991211,79.079833984375,1208.09130859375,0.0,4.766359052155167e-05
2009-03-04 21:20:00,3.91,80.5,1209.17,0,3.91,80.5,1209.17,4.131454944610596,79.67403411865234,1208.887939453125,0.0,8.234025881392881e-05
2009-03-04 21:30:00,3.78,81.5,1209.75,0,3.78,81.5,1209.75,3.8990166187286377,80.46564483642578,1209.851806640625,0.0,0.00011131537758046761
2009-03-04 21:40:00,3.83,81.7,1209.44,0,3.83,81.7,1209.44,3.7661073207855225,81.44001007080078,1210.39453125,0.0,1.5187441022135317e-05
2009-03-04 21:50:00,3.77,81.9,1209.54,0,3.77,81.9,1209.54,3.816258668899536,81.62809753417969,1210.061279296875,0.0,1.017637532640947e-05
2009-03-04 22:00:00,3.7,82.4,1209.78,0,3.7,82.4,1209.78,3.7550837993621826,81.8266830444336,1210.164306640625,0.0,3.500115781207569e-05
2009-03-04 22:10:00,3.57,82.7,1210.31,0,3.57,82.7,1210.31,3.682636260986328,82.31593322753906,1210.389892578125,0.0,1.827732012316119e-05
2009-03-04 22:20:00,3.4,83.3,1210.87,0,3.4,83.3,1210.87,3.5500288009643555,82.61768341064453,1210.930419921875,0.0,5.28331620444078e-05
2009-03-04 22:30:00,3.2,83.9,1211.55,0,3.2,83.9,1211.55,3.377469301223755,83.21290588378906,1211.4871826171875,0.0,5.5912798416102305e-05
2009-03-04 22:40:00,2.88,84.7,1212.81,0,2.88,84.7,1212.81,3.17390513420105,83.81111145019531,1212.1722412109375,0.0,0.00010585188283585012
2009-03-04 22:50:00,2.48,86.1,1214.46,0,2.48,86.1,1214.46,2.8476603031158447,84.61280059814453,1213.453125,0.0,0.000266590912360698
2009-03-04 23:00:00,2.36,87.4,1214.81,0,2.36,87.4,1214.81,2.4353864192962646,86.0050048828125,1215.113037109375,0.0,0.0001976459752768278
2009-03-04 23:10:00,2.18,87.3,1215.49,0,2.18,87.3,1215.49,2.307570219039917,87.28119659423828,1215.417236328125,0.0,4.461088337848196e-06
2009-03-04 23:20:00,2.06,87.8,1215.89,0,2.06,87.8,1215.89,2.1253421306610107,87.1962890625,1216.1416015625,0.0,3.8249865610850975e-05
2009-03-04 23:30:00,1.85,88.6,1216.7,0,1.85,88.6,1216.7,2.0015268325805664,87.69322967529297,1216.53857421875,0.0,8.894444908946753e-05
2009-03-04 23:40:00,1.7,89.2,1217.28,0,1.7,89.2,1217.28,1.7838801145553589,88.49139404296875,1217.351318359375,0.0,5.234821583144367e-05
2009-03-04 23:50:00,1.42,89.5,1218.42,0,1.42,89.5,1218.42,1.6276700496673584,89.08902740478516,1217.9371337890625,0.0,3.0441095077549107e-05
2009-03-05 00:00:00,1.24,90.5,1219.07,0,1.24,90.5,1219.07,1.3409180641174316,89.40184020996094,1219.1239013671875,0.0,0.0001238435652339831
2009-03-05 00:10:00,1.18,91.0,1219.22,0,1.18,91.0,1219.22,1.1508830785751343,90.3915786743164,1219.7647705078125,0.0,3.977256710641086e-05
2009-03-05 00:20:00,1.14,91.3,1219.34,0,1.14,91.3,1219.34,1.085862636566162,90.88491821289062,1219.90478515625,0.0,2.0644578398787417e-05
2009-03-05 00:30:00,1.08,91.6,1219.41,0,1.08,91.6,1219.41,1.042616367340088,91.181396484375,1220.02001953125,0.0,2.0950266844010912e-05
2009-03-05 00:40:00,0.98,91.5,1219.8,0,0.98,91.5,1219.8,0.9787009954452515,91.47876739501953,1220.0899658203125,0.0,7.189794928308402e-07
2009-03-05 00:50:00,0.93,91.9,1219.84,0,0.93,91.9,1219.84,0.8777251839637756,91.38684844970703,1220.5047607421875,0.0,3.071537139476277e-05
2009-03-05 01:00:00,0.81,92.2,1220.27,0,0.81,92.2,1220.27,0.8229585886001587,91.78180694580078,1220.5384521484375,0.0,1.818020064092707e-05
2009-03-05 01:10:00,0.73,92.6,1220.54,0,0.73,92.6,1220.54,0.6975833773612976,92.08573913574219,1220.9818115234375,0.0,2.839898479578551e-05
2009-03-05 01:20:00,0.73,92.6,1220.5,0,0.73,92.6,1220.5,0.6122105121612549,92.48485565185547,1221.2503662109375,0.0,9.578500794305e-06
2009-03-05 01:30:00,0.67,92.9,1220.63,0,0.67,92.9,1220.63,0.6121560335159302,92.48466491699219,1221.21044921875,0.0,2.0920788301737048e-05
2009-03-05 01:40:00,0.59,93.0,1220.85,0,0.59,93.0,1220.85,0.5483077764511108,92.78313446044922,1221.3369140625,0.0,7.089962764439406e-06
2009-03-05 01:50:00,0.45,93.1,1221.44,0,0.45,93.1,1221.44,0.4661305844783783,92.88606262207031,1221.565673828125,0.0,4.792006166098872e-06
2009-03-05 02:00:00,0.2,93.2,1222.41,0,0.2,93.2,1222.41,0.32363423705101013,92.99347686767578,1222.172607421875,0.0,8.85053123056423e-06
2009-03-05 02:10:00,-0.04,93.7,1223.44,0,-0.04,93.7,1223.44,0.06984326243400574,93.10710906982422,1223.177734375,0.0,3.909294537152164e-05
2009-03-05 02:20:00,-0.1,94.3,1223.52,0,-0.1,94.3,1223.52,-0.1766253560781479,93.6133041381836,1224.2191162109375,0.0,5.2841347496723756e-05
2009-03-05 02:30:00,-0.09,94.7,1223.29,0,-0.09,94.7,1223.29,-0.24244678020477295,94.20581817626953,1224.27783203125,0.0,3.85974817618262e-05
2009-03-05 02:40:00,-0.23,94.3,1224.02,0,-0.23,94.3,1224.02,-0.23577867448329926,94.59729766845703,1224.0279541015625,0.0,8.883367627277039e-06
2009-03-05 02:50:00,-0.56,94.4,1225.36,0,-0.56,94.4,1225.36,-0.37432029843330383,94.21322631835938,1224.800048828125,0.0,1.530088957224507e-05
2009-03-05 03:00:00,-0.77,94.7,1226.17,0,-0.77,94.7,1226.17,-0.7067384123802185,94.32598876953125,1226.187744140625,0.0,1.5124747733352706e-05
2009-03-05 03:10:00,-0.81,95.4,1226.1,0,-0.81,95.4,1226.1,-0.9185831546783447,94.62539672851562,1227.02001953125,0.0,7.020067278062925e-05
2009-03-05 03:20:00,-0.62,95.8,1225.07,0,-0.62,95.8,1225.07,-0.9611332416534424,95.30498504638672,1226.9296875,0.0,8.366137626580894e-05
2009-03-05 03:30:00,-0.37,96.2,1223.66,0,-0.37,96.2,1223.66,-0.7723144888877869,95.68498992919922,1225.8565673828125,0.0,0.00010888670658459887
2009-03-05 03:40:00,-0.53,95.8,1224.39,0,-0.53,95.8,1224.39,-0.5236315131187439,96.0616226196289,1224.3948974609375,0.0,6.88298359818873e-06
2009-03-05 03:50:00,-0.82,95.8,1225.69,0,-0.82,95.8,1225.69,-0.6822844743728638,95.67924499511719,1225.16455078125,0.0,8.783520570432302e-06
2009-03-05 04:00:00,-0.99,95.7,1226.45,0,-0.99,95.7,1226.45,-0.9729366898536682,95.69034576416016,1226.508056640625,0.0,1.148719022125988e-07
2009-03-05 04:10:00,-0.93,96.2,1226.08,0,-0.93,96.2,1226.08,-1.142954707145691,95.59949493408203,1227.29736328125,0.0,6.0296744777588174e-05
2009-03-05 04:20:00,-0.83,96.4,1225.69,0,-0.83,96.4,1225.69,-1.0850532054901123,96.08220672607422,1226.9000244140625,0.0,3.9394351915689185e-05
2009-03-05 04:30:00,-1.13,95.9,1227.23,0,-1.13,95.9,1227.23,-0.9857004284858704,96.27337646484375,1226.487060546875,0.0,2.402703648840543e-05
2009-03-05 04:40:00,-1.33,96.1,1228.06,0,-1.33,96.1,1228.06,-1.2842034101486206,95.80011749267578,1228.09033203125,0.0,9.600917110219598e-06
2009-03-05 04:50:00,-1.36,96.4,1228.2,0,-1.36,96.4,1228.2,-1.4858300685882568,96.00086975097656,1228.943359375,0.0,2.468707134539727e-05
2009-03-05 05:00:00,-1.25,96.7,1227.53,0,-1.25,96.7,1227.53,-1.5174700021743774,96.29334259033203,1229.0771484375,0.0,5.505364970304072e-05
2009-03-05 05:10:00,-1.42,96.6,1228.3,0,-1.42,96.6,1228.3,-1.4086833000183105,96.57946014404297,1228.380615234375,0.0,1.288182573944141e-07
2009-03-05 05:20:00,-1.39,97.0,1228.14,0,-1.39,97.0,1228.14,-1.5787831544876099,96.48814392089844,1229.179931640625,0.0,4.4569591409526765e-05
2009-03-05 05:30:00,-1.42,96.8,1228.31,0,-1.42,96.8,1228.31,-1.5509238243103027,96.8753890991211,1229.00146484375,0.0,9.017369848152157e-06
2009-03-05 05:40:00,-1.57,96.8,1228.93,0,-1.57,96.8,1228.93,-1.5798399448394775,96.68243408203125,1229.1826171875,0.0,1.924973958011833e-06
2009-03-05 05:50:00,-1.7,96.8,1229.45,0,-1.7,96.8,1229.45,-1.7298557758331299,96.68668365478516,1229.8226318359375,0.0,2.6420311769470572e-06
2009-03-05 06:00:00,-1.81,96.9,1229.97,0,-1.81,96.9,1229.97,-1.8599426746368408,96.69044494628906,1230.3604736328125,0.0,6.302934707491659e-06
2009-03-05 06:10:00,-1.73,97.1,1229.43,0,-1.73,97.1,1229.43,-1.9702706336975098,96.79125213623047,1230.889892578125,0.0,4.219701440888457e-05
2009-03-05 06:20:00,-1.7,97.1,1229.22,0,-1.7,97.1,1229.22,-1.8916288614273071,96.9813232421875,1230.3341064453125,0.0,2.1252029910101555e-05
2009-03-05 06:30:00,-1.6,97.3,1228.56,0,-1.6,97.3,1228.56,-1.8617502450942993,96.97975158691406,1230.12109375,0.0,4.827676457352936e-05
2009-03-05 06:40:00,-1.41,97.4,1227.62,0,-1.41,97.4,1227.62,-1.7618627548217773,97.16545104980469,1229.4395751953125,0.0,6.540124741150066e-05
2009-03-05 06:50:00,-1.48,97.1,1227.84,0,-1.48,97.1,1227.84,-1.573232650756836,97.25802612304688,1228.4725341796875,0.0,8.05451418273151e-06
2009-03-05 07:00:00,-1.61,97.2,1228.33,0,-1.61,97.2,1228.33,-1.641945719718933,96.96934509277344,1228.7142333984375,0.0,6.799969469284406e-06
2009-03-05 07:10:00,-1.67,97.3,1228.66,0,-1.67,97.3,1228.66,-1.7726072072982788,97.06986999511719,1229.21875,0.0,1.0654126526787877e-05
2009-03-05 07:20:00,-1.71,97.4,1228.76,0,-1.71,97.4,1228.76,-1.8311251401901245,97.16317749023438,1229.5487060546875,0.0,1.456649351894157e-05
2009-03-05 07:30:00,-1.7,97.5,1228.65,0,-1.7,97.5,1228.65,-1.8697079420089722,97.2545394897461,1229.646728515625,0.0,2.176597627112642e-05
2009-03-05 07:40:00,-1.64,97.5,1228.36,0,-1.64,97.5,1228.36,-1.8589026927947998,97.34632110595703,1229.5291748046875,0.0,2.6232168238493614e-05
2009-03-05 07:50:00,-1.61,97.5,1228.41,0,-1.61,97.5,1228.41,-1.7996444702148438,97.34651184082031,1229.232666015625,0.0,1.7474745618528686e-05
2009-03-05 08:00:00,-1.54,97.5,1228.22,0,-1.54,97.5,1228.22,-1.7699042558670044,97.34833526611328,1229.2781982421875,0.0,2.5518680558889173e-05
2009-03-05 08:10:00,-1.58,97.6,1228.51,0,-1.58,97.6,1228.51,-1.7006754875183105,97.34983825683594,1229.0797119140625,0.0,1.2805999176634941e-05
2009-03-05 08:20:00,-1.53,97.6,1228.29,0,-1.53,97.6,1228.29,-1.7391743659973145,97.44291687011719,1229.366455078125,0.0,2.3547921955469064e-05
2009-03-05 08:30:00,-1.45,97.7,1227.85,0,-1.45,97.7,1227.85,-1.6897653341293335,97.44325256347656,1229.14111328125,0.0,3.545853542163968e-05
2009-03-05 08:40:00,-1.45,97.7,1227.81,0,-1.45,97.7,1227.81,-1.6098129749298096,97.53530883789062,1228.685791015625,0.0,1.574805901327636e-05
2009-03-05 08:50:00,-1.38,97.6,1227.39,0,-1.38,97.6,1227.39,-1.609842300415039,97.53495788574219,1228.646240234375,0.0,2.7300475267111324e-05
2009-03-05 09:00:00,-1.32,97.8,1226.7,0,-1.32,97.8,1226.7,-1.5416388511657715,97.44194793701172,1228.2257080078125,0.0,4.47556703875307e-05
2009-03-05 09:10:00,-1.06,97.7,1225.36,0,-1.06,97.7,1225.36,-1.4803508520126343,97.62278747558594,1227.5162353515625,0.0,8.544774755137041e-05
2009-03-05 09:20:00,-0.85,97.6,1224.38,0,-0.85,97.6,1224.38,-1.2236284017562866,97.52977752685547,1226.1507568359375,0.0,6.322081753751263e-05
2009-03-05 09:30:00,-0.67,97.6,1223.51,0,-0.67,97.6,1223.51,-1.013100504875183,97.4271240234375,1225.1439208984375,0.0,5.609937579720281e-05
2009-03-05 09:40:00,-0.48,97.5,1222.73,0,-0.48,97.5,1222.73,-0.832675576210022,97.41999816894531,1224.2470703125,0.0,5.258485907688737e-05
2009-03-05 09:50:00,-0.25,97.7,1221.58,0,-0.25,97.7,1221.58,-0.6415984630584717,97.31645965576172,1223.4412841796875,0.0,8.38360792840831e-05
2009-03-05 10:00:00,0.02,97.5,1220.26,0,0.02,97.5,1220.26,-0.4125046730041504,97.50045776367188,1222.2506103515625,0.0,8.213287947000936e-05
2009-03-05 10:10:00,0.18,97.4,1219.62,0,0.18,97.4,1219.62,-0.1397116780281067,97.2931137084961,1220.8863525390625,0.0,4.15268586948514e-05
2009-03-05 10:20:00,0.29,97.4,1219.12,0,0.29,97.4,1219.12,0.021881062537431717,97.18930053710938,1220.21826171875,0.0,3.348725658725016e-05
2009-03-05 10:30:00,0.29,97.4,1219.26,0,0.29,97.4,1219.26,0.13246063888072968,97.18403625488281,1219.697265625,0.0,1.2899507964903023e-05
2009-03-05 10:40:00,0.3,97.6,1219.46,0,0.3,97.6,1219.46,0.1326514482498169,97.18534851074219,1219.8359375,0.0,2.5937661121133715e-05
2009-03-05 10:50:00,0.47,97.4,1218.84,0,0.47,97.4,1218.84,0.14191971719264984,97.38142395019531,1220.024169921875,0.0,4.026265742140822e-05
2009-03-05 11:00:00,0.8,97.7,1217.1,0,0.8,97.7,1217.1,0.31411853432655334,97.18025207519531,1219.37744140625,0.0,0.00013227546878624707
2009-03-05 11:10:00,1.37,97.7,1214.32,0,1.37,97.7,1214.32,0.6440476179122925,97.45249938964844,1217.5616455078125,0.0,0.00023230370425153524
2009-03-05 11:20:00,1.5,97.4,1213.71,0,1.5,97.4,1213.71,1.2167086601257324,97.41946411132812,1214.6656494140625,0.0,2.897160993597936e-05
2009-03-05 11:30:00,1.61,97.3,1212.91,0,1.61,97.3,1212.91,1.3495090007781982,97.11998748779297,1214.0362548828125,0.0,3.169353658449836e-05
2009-03-05 11:40:00,1.75,97.6,1212.15,0,1.75,97.6,1212.15,1.460497498512268,97.01322174072266,1213.216796875,0.0,6.626181857427582e-05
2009-03-05 11:50:00,2.04,97.4,1210.86,0,2.04,97.4,1210.86,1.5995234251022339,97.29442596435547,1212.4171142578125,0.0,7.280764839379117e-05
2009-03-05 12:00:00,2.18,96.9,1210.19,0,2.18,96.9,1210.19,1.8926080465316772,97.08096313476562,1211.0758056640625,0.0,3.182185173500329e-05
2009-03-05 12:10:00,2.33,97.0,1209.48,0,2.33,97.0,1209.48,2.0370566844940186,96.58326721191406,1210.4075927734375,0.0,4.744554462376982e-05
2009-03-05 12:20:00,2.57,96.7,1208.43,0,2.57,96.7,1208.43,2.1874897480010986,96.6690444946289,1209.6656494140625,0.0,5.173802492208779e-05
2009-03-05 12:30:00,2.78,96.4,1207.45,0,2.78,96.4,1207.45,2.4331448078155518,96.35441589355469,1208.5843505859375,0.0,4.2924668377963826e-05
2009-03-05 12:40:00,2.9,96.3,1206.92,0,2.9,96.3,1206.92,2.6485583782196045,96.04143524169922,1207.576416015625,0.0,2.7192574634682387e-05
2009-03-05 12:50:00,3.06,95.8,1206.15,0,3.06,95.8,1206.15,2.7711405754089355,95.93256378173828,1207.0257568359375,0.0,3.038301110791508e-05
2009-03-05 13:00:00,3.14,95.7,1205.98,0,3.14,95.7,1205.98,2.937986135482788,95.42741394042969,1206.2464599609375,0.0,1.902054100355599e-05
2009-03-05 13:10:00,3.12,95.6,1206.24,1,-2.7860188,67.17614,1162.2896,3.0203709602355957,95.32464599609375,1206.06298828125,1.0,0.10398588329553604
2009-03-05 13:20:00,3.18,95.5,1205.79,0,3.18,95.5,1205.79,-2.576444149017334,68.6294937133789,1170.6424560546875,1.0,0.09131550788879395
2009-03-05 13:30:00,3.39,95.4,1204.98,0,3.39,95.4,1204.98,3.062832832336426,95.12539672851562,1205.875,0.0,4.281902511138469e-05
2009-03-05 13:40:00,3.73,94.8,1203.13,0,3.73,94.8,1203.13,3.2768354415893555,95.01084899902344,1205.023193359375,0.0,8.849616278894246e-05
2009-03-05 13:50:00,3.73,94.3,1202.89,0,3.73,94.3,1202.89,3.627009868621826,94.38947296142578,1203.127685546875,0.0,4.1131793295789976e-06
2009-03-05 14:00:00,3.88,94.0,1202.26,0,3.88,94.0,1202.26,3.6316587924957275,93.89684295654297,1202.913330078125,0.0,2.1098923753015697e-05
2009-03-05 14:10:00,3.87,93.7,1202.68,0,3.87,93.7,1202.68,3.7867259979248047,93.5893783569336,1202.2628173828125,0.0,4.49200842922437e-06
2009-03-05 14:20:00,4.03,93.2,1201.84,0,4.03,93.2,1201.84,3.7813284397125244,93.2985610961914,1202.6910400390625,0.0,2.3435262846760452e-05
2009-03-05 14:30:00,4.31,92.5,1200.27,0,4.31,92.5,1200.27,3.94734787940979,92.79307556152344,1201.84130859375,0.0,6.383120489772409e-05
2009-03-05 14:40:00,4.57,91.5,1198.96,0,4.57,91.5,1198.96,4.234210968017578,92.08112335205078,1200.2529296875,0.0,7.767095667077228e-05
2009-03-05 14:50:00,4.75,90.6,1198.2,0,4.75,90.6,1198.2,4.502458095550537,91.07979583740234,1198.946044921875,0.0,4.4077412894694135e-05
2009-03-05 15:00:00,4.81,90.4,1197.75,0,4.81,90.4,1197.75,4.6917948722839355,90.18431091308594,1198.1922607421875,0.0,1.0001561349781696e-05
2009-03-05 15:10:00,4.89,90.9,1197.4,0,4.89,90.9,1197.4,4.753195762634277,89.98246765136719,1197.744140625,0.0,9.051219240063801e-05
2009-03-05 15:20:00,4.94,91.4,1197.28,0,4.94,91.4,1197.28,4.8299880027771,90.46327209472656,1197.349609375,0.0,9.139551548287272e-05
2009-03-05 15:30:00,4.97,91.5,1197.32,0,4.97,91.5,1197.32,4.876457214355469,90.9477767944336,1197.1907958984375,0.0,3.3106534829130396e-05
2009-03-05 15:40:00,4.94,91.9,1197.35,0,4.94,91.9,1197.35,4.906348705291748,91.04388427734375,1197.2156982421875,0.0,7.403634663205594e-05
2009-03-05 15:50:00,5.02,92.2,1196.95,0,5.02,92.2,1196.95,4.871932506561279,91.4371337890625,1197.2352294921875,0.0,6.498608127003536e-05
2009-03-05 16:00:00,5.1,91.8,1196.58,0,5.1,91.8,1196.58,4.949974536895752,91.72254943847656,1196.8016357421875,0.0,7.058451501507079e-06
2009-03-05 16:10:00,5.1,91.6,1196.52,0,5.1,91.6,1196.52,5.034384727478027,91.32369995117188,1196.43310546875,0.0,8.884766430128366e-06
2009-03-05 16:20:00,5.04,91.9,1196.79,0,5.04,91.9,1196.79,5.036081314086914,91.12774658203125,1196.3841552734375,0.0,6.120175385149196e-05
2009-03-05 16:30:00,5.1,92.1,1196.52,0,5.1,92.1,1196.52,4.972660541534424,91.42679595947266,1196.653564453125,0.0,5.0012225983664393e-05
2009-03-05 16:40:00,5.04,92.4,1196.85,0,5.04,92.4,1196.85,5.031281471252441,91.61662292480469,1196.3597412109375,0.0,6.355986261041835e-05
2009-03-05 16:50:00,4.96,92.9,1197.28,0,4.96,92.9,1197.28,4.968772888183594,91.9159927368164,1196.685546875,0.0,0.00010006690718000755
2009-03-05 17:00:00,4.91,93.4,1197.45,0,4.91,93.4,1197.45,4.885016918182373,92.41260528564453,1197.104248046875,0.0,9.90102780633606e-05
2009-03-05 17:10:00,5.01,93.6,1196.87,0,5.01,93.6,1196.87,4.83038854598999,92.90596008300781,1197.2601318359375,0.0,5.826844062539749e-05
2009-03-05 17:20:00,5.02,93.2,1196.85,0,5.02,93.2,1196.85,4.928932189941406,93.09119415283203,1196.64892578125,0.0,3.746253014469403e-06
2009-03-05 17:30:00,4.99,93.5,1196.93,0,4.99,93.5,1196.93,4.942417144775391,92.69917297363281,1196.6474609375,0.0,6.563821079907939e-05
2009-03-05 17:40:00,5.03,93.6,1196.77,0,5.03,93.6,1196.77,4.909474849700928,92.99505615234375,1196.7196044921875,0.0,4.067417103215121e-05
2009-03-05 17:50:00,5.07,93.7,1196.69,0,5.07,93.7,1196.69,4.949041366577148,93.0892105102539,1196.54443359375,0.0,4.156584327574819e-05
2009-03-05 18:00:00,5.11,93.6,1196.61,0,5.11,93.6,1196.61,4.988982677459717,93.18396759033203,1196.447509765625,0.0,2.1533547624130733e-05
